loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,isDefaultearly_return_amount_3mon
1024189,224189,11454.5,3,13.014,481.63,C,政府机构,文化和体育业,8 years,1,1,2016/2/1,0,54,28,40.7455,0,736.364,920.455,10,0,0,13948,72.7385,0,0,6-Jan,0,1,4,0,6,9,7,0,6552,1
1038053,238053,8672.73,3,8.18,249.79,B,普通企业,信息传输、软件和信息技术服务业,< 1 year,0,1,2015/8/1,0,432,10,9.05727,0,544.091,589.432,12,0,0,7848.46,36.6,1,0,Jun-98,0,1,6,0,4,13,9,0,0,0
1049842,249842,8181.82,3,14.03,341.93,C,普通企业,农、林、牧、渔业,10+ years,0,1,2018/6/1,0,148,11,14.4,0,725,906.25,23,1,1,26554.6,21.7538,0,0,Oct-98,0,1,7,0,10,23,17,3,1589,1
1042732,242732,16000,3,13.189,584.49,B,普通企业,文化和体育业,10+ years,0,1,2013/10/1,4,42,26,27.1527,1,627.273,679.545,11,0,0,20813.5,97.5692,1,0,Feb-99,30395,1,7,0,5,11,8,0,7035,1
1025191,225191,25090.9,5,22.806,679.68,E,普通企业,批发和零售业,9 years,0,1,2018/10/1,0,44,26,53.98,0,690,805,26,0,0,128734,93.6,0,1,May-89,0,1,16,0,11,22,12,2,774,1
1015049,215049,7090.91,3,13.99,205.04,C,普通企业,电力、热力生产供应业,8 years,0,1,2016/7/1,0,26,18,5.57455,0,758.182,821.364,10,0,0,16173.2,59.3385,0,0,Dec-90,0,1,5,0,14,15,6,0,0,0
1021197,221197,13909.1,3,6.633,517.41,A,上市企业,电力、热力生产供应业,10+ years,0,1,2013/10/1,4,438,9,15.3,0,589.091,638.182,11,0,0,17510.8,37.7308,0,0,Aug-79,933,1,5,0,10,21,13,3,3955,0
1010448,210448,10909.1,3,7.579,308.27,A,政府机构,金融业,6 years,1,1,2015/12/1,4,32,21,23.7636,0,752.727,815.455,12,2,1,18829.6,40.6154,0,0,Nov-88,4,1,9,Optional Null,6,15,6,3,3415,1
1030370,230370,23636.4,3,15.906,688.03,C,普通企业,金融业,< 1 year,1,0,2016/2/1,0,93,8,25.1727,0,650,812.5,13,0,0,15197.3,77.8846,0,0,5-Jan,0,1,5,0,5,15,11,1,8334,1
1027083,227083,5236.36,3,13.189,159.41,C,普通企业,文化和体育业,10+ years,1,1,2016/4/1,10,97,12,21.8545,0,720,780,12,0,0,49561.1,86.5,0,0,Oct-93,11,1,6,0,13,10,6,0,774,1
1025843,225843,16363.6,5,10.99,326.07,B,普通企业,金融业,10+ years,1,1,2014/10/1,0,482,32,12.7455,1,695,810.833,13,0,0,12199,48.6769,0,0,1-Aug,0,1,8,0,3,20,7,5,5206,1
1013849,213849,1818.18,3,10.377,65.99,B,幼教与中小学校,文化和体育业,2 years,1,0,2015/3/1,5,64,14,12.5673,0,604.545,654.924,18,0,0,11675,58.4,1,0,5-Jan,6,1,4,0,25,13,4,2,373,0
1028656,228656,3927.27,3,9.441,117,B,上市企业,制造业,10+ years,1,1,2017/3/1,5,82,34,14.96,0,618.182,721.212,11,1,1,8784.23,44.4923,0,1,Aug-98,6,1,6,0,7,24,7,0,0,0
1024983,224983,9818.18,5,13.545,285.8,C,高等教育机构,文化和体育业,Optional Null,1,0,2018/1/1,3,45,21,2.43818,0,763.636,890.909,6,0,0,552.692,6.46154,0,0,4-Oct,3,1,4,0,3,9,3,0,0,0
1037556,237556,11000,3,14.65,379.44,C,普通企业,公共服务、社会组织,4 years,1,1,2015/10/1,0,326,17,17.54,1,730.909,913.636,11,0,0,11455.4,62.1385,1,0,Sep-98,0,1,4,0,8,26,12,0,0,0
1032066,232066,8631.82,5,14.839,242.7,C,普通企业,电力、热力生产供应业,3 years,1,0,2016/7/1,6,51,13,10.0091,0,796.364,929.091,16,0,0,2359.54,13.2692,0,0,6-Nov,7,1,5,0,14,9,6,0,0,0
1039042,239042,22000,3,7.69,686.26,A,普通企业,公共服务、社会组织,10+ years,1,1,2014/9/1,0,242,8,22.2627,0,769.091,897.273,11,1,0,24476,97.9,0,0,Aug-00,0,1,1,0,28,2,1,0,0,0
1038204,238204,4727.27,3,9.229,126.07,A,幼教与中小学校,公共服务、社会组织,1 year,1,0,2014/7/1,5,99,8,15.9273,0,713.636,892.045,9,0,0,1056,7.43077,0,0,Sep-90,6,1,5,0,11,24,10,3,289,1
1011718,211718,16368.2,5,14.895,340.87,D,普通企业,文化和体育业,10+ years,0,0,2015/4/1,4,215,8,35.4436,0,685,799.167,13,1,1,6108.92,26.3077,0,0,3-Dec,4,1,6,0,7,19,5,0,6358,1
1005397,205397,2272.73,3,10.923,80.59,B,普通企业,建筑业,3 years,1,1,2017/8/1,0,855,40,8.16,0,713.636,773.106,2,0,0,470.769,8.83077,0,0,Nov-90,0,1,1,0,11,13,9,0,1007,0
1014622,214622,20000,3,12.639,659.43,B,政府机构,建筑业,10+ years,0,1,2016/7/1,0,72,10,17.7136,0,609.091,710.606,35,1,1,30579.2,47.7,0,0,Jan-99,0,1,11,0,32,29,8,0,0,0
1041947,241947,9090.91,3,10.341,329.72,B,普通企业,房地产业,10+ years,0,1,2016/8/1,4,138,0,9.44545,0,604.545,755.682,13,0,0,15535.4,64.4,0,0,4-Dec,2,1,8,0,6,8,7,3,4298,1
1024562,224562,14545.5,5,17.14,398.85,D,普通企业,采矿业,10+ years,0,1,2015/1/1,0,97,12,15.1636,1,790.909,856.818,15,0,0,43177.1,83.3538,1,0,Aug-87,0,1,6,0,21,22,10,0,0,0
1029547,229547,5000,3,21,188.38,E,普通企业,房地产业,2 years,1,0,2013/3/1,2,235,8,7.96364,0,747.273,934.091,6,0,0,3044.46,37.8462,1,0,Oct-96,705,1,5,0,0,7,3,3,1540,1
1041225,241225,17454.5,3,17.589,562.44,C,普通企业,信息传输、软件和信息技术服务业,3 years,1,1,2017/4/1,0,31,2,20.1436,0,675,731.25,17,0,0,21139,64.1538,0,0,7-Aug,0,1,12,0,9,23,8,0,0,0
1046636,246636,7636.36,3,9.441,227.49,B,普通企业,电力、热力生产供应业,10+ years,0,0,2016/11/1,4,562,43,8.20909,0,572.727,620.455,8,0,0,8177,47.8,1,0,4-Oct,4,1,4,0,10,6,3,3,3116,1
1027355,227355,16000,3,7.49,497.63,A,普通企业,住宿和餐饮业,7 years,1,1,2014/12/1,5,121,14,12.44,0,658.636,768.409,5,0,0,7.38462,0,0,0,4-May,6,1,1,0,4,5,3,3,5835,0
1014261,214261,5727.27,3,14.895,248.01,D,普通企业,建筑业,2 years,1,1,2015/7/1,0,5,4,37,0,741.818,803.636,10,0,0,8280,56.7692,1,0,8-Aug,0,1,5,0,4,8,2,1,3320,1
1013784,213784,9090.91,5,15.291,248.48,D,政府机构,房地产业,3 years,1,1,2014/7/1,0,591,40,21.8545,0,560.455,700.568,9,0,0,5522.77,44.1538,0,0,9-Oct,0,1,4,0,4,9,6,0,0,0
1020349,220349,41363.6,5,15.813,880.61,D,普通企业,制造业,10+ years,0,1,2014/10/1,0,147,26,13.8091,0,700,758.333,9,0,0,32524.6,90.1,0,0,Jul-00,0,1,3,0,5,8,4,2,12538,1
1049065,249065,32072.7,5,17.57,739.71,D,政府机构,电力、热力生产供应业,< 1 year,0,1,2015/5/1,0,268,8,24.0655,2,600,650,6,0,0,8251.15,106.938,1,0,1-Jun,0,1,1,0,17,26,10,3,2152,1
1025604,225604,16363.6,3,16.14,528.4,C,普通企业,住宿和餐饮业,10+ years,1,1,2018/9/1,0,277,8,11.6945,0,627.273,731.818,17,0,0,7569,17,0,0,15-Feb,0,1,8,0,3,18,10,3,6712,1
1049801,249801,22045.5,5,20.691,683.48,F,普通企业,建筑业,10+ years,1,1,2015/8/1,0,392,32,13.3855,0,552.273,598.295,7,0,0,6768.46,67.9538,0,0,Sep-00,0,1,4,0,5,10,7,0,0,0
1037012,237012,16363.6,5,13.032,423.33,C,普通企业,金融业,3 years,1,0,2015/12/1,1,503,8,24.1636,0,659.091,714.015,18,0,0,20763.7,35.5,0,0,4-Feb,1,1,9,0,15,21,11,0,5834,1
1022442,222442,3272.73,3,13.68,136.09,C,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2013/9/1,0,682,2,29.7,0,613.636,715.909,16,0,0,23836.2,91.2154,1,0,2-Aug,259,1,9,0,9,14,13,3,80,1
1015576,215576,7272.73,3,13.779,278.54,C,政府机构,公共服务、社会组织,< 1 year,1,1,2016/4/1,4,4,3,30.44,0,736.364,797.727,15,0,0,21871.4,73.5538,1,0,Aug-96,4,1,11,0,14,15,9,3,1605,1
1016869,216869,4909.09,3,12.99,202.14,B,政府机构,文化和体育业,10+ years,1,1,2014/4/1,4,32,21,16.1545,0,540,675,17,1,1,6184.62,75.9231,1,0,Jun-98,4,1,7,0,18,13,7,0,0,0
1019834,219834,25454.5,5,14.31,656.02,C,政府机构,信息传输、软件和信息技术服务业,3 years,0,1,2015/1/1,4,215,8,32.3564,1,564.545,611.591,14,0,0,18921.5,60.4,0,0,2-May,4,1,9,0,7,19,9,0,0,0
1042673,242673,35836.4,5,28.93,989.39,E,普通企业,房地产业,4 years,0,1,2017/7/1,0,19,14,19.5791,0,540,675,14,0,0,16981.2,66.3,0,1,1-Nov,0,1,10,0,5,17,7,2,711,1
1030624,230624,18181.8,5,16.254,508.53,D,政府机构,国际组织,10+ years,0,1,2017/9/1,0,301,21,27.8018,0,548.182,685.227,18,0,0,21564.3,74.2154,0,0,Jul-87,0,1,10,0,5,20,13,1,3681,1
1007760,207760,14727.3,5,12.897,421.92,C,政府机构,建筑业,3 years,1,1,2013/7/1,0,14,11,24.5,0,636.364,689.394,18,0,0,27758.8,69.1,1,0,4-Jul,35995,1,4,0,8,11,9,0,0,0
1033994,233994,27575,5,17.27,689.32,C,普通企业,金融业,10+ years,1,1,2013/1/1,0,358,21,22.6964,0,763.636,890.909,10,0,0,33112.2,74.3,1,0,Feb-82,1312,1,7,0,5,30,22,5,2560,1
1035360,235360,7772.73,3,8.24,298.75,B,普通企业,电力、热力生产供应业,10+ years,0,0,2017/3/1,0,176,3,9.95727,0,636.364,689.394,9,1,0,6811.15,38.1231,1,0,1-Feb,0,1,3,0,12,7,2,0,0,0
1034106,234106,15454.5,3,9.891,556.48,B,普通企业,农、林、牧、渔业,3 years,0,1,2014/2/1,0,356,32,16.0118,0,805,872.083,18,0,0,18620,18.3462,1,0,Apr-71,0,1,5,0,5,17,10,1,5035,1
1010161,210161,8181.82,3,6.048,307.5,A,普通企业,金融业,5 years,0,0,2017/12/1,0,291,23,15.47,0,630,787.5,11,0,0,8143.85,16.2692,1,1,3-Jun,0,1,5,0,13,16,7,0,0,0
1020242,220242,19636.4,5,14.049,434.01,D,普通企业,公共服务、社会组织,10+ years,0,1,2014/11/1,0,68,15,30.3955,2,631.818,789.773,23,0,0,22117.8,38.8615,0,0,Jan-85,0,1,10,0,8,32,13,3,2781,1
1018414,218414,10636.4,3,21.989,334.43,D,普通企业,金融业,10+ years,1,1,2016/12/1,5,141,13,6.97091,0,720,900,5,0,0,3333,31.7692,0,0,5-Oct,6,1,4,0,1,5,3,0,0,0
1028734,228734,16363.6,3,9.648,586.92,B,普通企业,采矿业,10+ years,0,0,2018/12/1,0,19,14,30.41,0,765,828.75,26,0,0,18316,25.3077,1,0,Sep-80,0,1,9,0,9,46,25,0,5925,0
1023282,223282,8181.82,3,9.17,318.79,B,幼教与中小学校,电力、热力生产供应业,3 years,1,0,2015/7/1,0,341,14,12.9355,0,645.455,806.818,4,0,0,8139.69,60.8,0,0,1-Nov,0,1,2,0,3,4,4,3,3807,1
1036844,236844,10909.1,3,11.14,393.67,B,普通企业,文化和体育业,10+ years,0,1,2013/6/1,0,495,14,10.0636,0,560.455,700.568,15,0,0,6905,36.2308,0,0,Aug-89,38975,1,4,0,3,27,19,0,0,0
1002508,202508,9454.55,3,14.031,279.64,C,上市企业,房地产业,10+ years,0,1,2016/9/1,0,190,17,32.3236,0,609.091,659.848,15,0,0,7627.38,53.7,0,0,4-May,0,1,9,0,7,11,7,2,623,1
1026149,226149,16363.6,3,20.889,733.02,E,普通企业,公共服务、社会组织,7 years,0,1,2014/10/1,0,19,14,36.2273,0,618.182,721.212,17,0,0,60663,71.5385,1,0,Dec-92,0,1,10,0,5,18,8,0,0,0
1023542,223542,2400,3,15.048,81.66,C,政府机构,信息传输、软件和信息技术服务业,1 year,1,1,2013/9/1,0,19,14,12.96,0,730.909,852.727,6,1,1,5546,83.0769,1,0,Apr-95,3093,1,5,0,2,8,5,3,954,0
1037485,237485,5227.27,3,14.391,202.13,C,上市企业,采矿业,Optional Null,1,1,2016/11/1,0,230,2,32.26,0,758.182,947.727,7,0,0,15138,75.1385,1,0,1-Dec,0,1,7,0,0,7,5,0,0,0
1013294,213294,14545.5,3,18.997,572.6,C,政府机构,金融业,10+ years,1,1,2013/1/1,0,139,8,32.34,0,622.727,674.621,12,0,0,16532.9,72.2769,0,0,4-Aug,74,1,11,0,3,16,11,3,3138,1
1016129,216129,5909.09,3,15.41,174.34,D,普通企业,金融业,9 years,1,1,2015/11/1,0,25,13,9.06364,0,631.818,737.121,5,0,0,5956,43.2923,0,0,Nov-00,0,1,3,0,1,6,4,3,2376,1
1013888,213888,16363.6,3,14.663,609.36,C,普通企业,文化和体育业,10+ years,1,1,2015/8/1,4,171,8,12.47,0,604.545,705.303,13,1,1,15183.5,80.5385,0,0,Dec-89,4,1,9,0,7,20,7,3,5951,1
1013313,213313,47272.7,5,11.462,858.18,B,世界五百强,住宿和餐饮业,2 years,0,1,2018/1/1,4,177,26,32.28,0,829.091,967.273,24,0,0,24355,23.7231,0,0,Dec-93,4,1,13,0,20,29,15,0,0,0
1022427,222427,24818.2,5,13.041,493.99,C,政府机构,交通运输、仓储和邮政业,2 years,0,1,2014/7/1,0,45,21,31.7564,0,796.364,862.727,14,0,0,24645,41.0308,0,0,Nov-91,0,1,8,0,5,14,8,2,835,1
1003231,203231,22000,3,6.523,668.59,A,政府机构,交通运输、仓储和邮政业,10+ years,0,1,2015/3/1,0,184,26,12.96,0,659.091,768.939,19,0,0,26439.2,24.3692,1,0,Oct-96,0,1,10,0,3,21,13,3,2886,0
1028119,228119,6818.18,3,10.791,249.08,B,普通企业,农、林、牧、渔业,3 years,0,0,2017/7/1,4,253,21,27.3191,0,760,950,13,0,0,5836.62,18.9538,0,0,Jan-82,4,1,5,0,9,11,9,0,0,0
1043782,243782,11000,3,11.565,369.84,B,政府机构,住宿和餐饮业,< 1 year,1,1,2013/12/1,0,100,4,17.8036,0,609.091,710.606,7,2,1,3253,58.6154,1,0,6-Mar,0,1,3,0,5,9,6,1,3522,1
1028792,228792,3636.36,3,11.691,134.76,C,普通企业,建筑业,6 years,1,0,2011/9/1,0,408,14,19.1127,0,552.273,598.295,13,0,0,9360,44.2154,1,0,1-Feb,193,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,1088,1
1001051,201051,20727.3,5,15.426,473.64,D,政府机构,信息传输、软件和信息技术服务业,7 years,1,1,2015/1/1,0,317,36,13.9527,0,763.636,827.273,17,0,0,18638.1,26.0769,1,0,6-Apr,0,1,8,0,4,16,14,1,1210,1
1040123,240123,4909.09,3,13.92,204.83,C,普通企业,文化和体育业,3 years,1,0,2009/11/1,0,419,14,15.64,0,609.091,761.364,9,0,0,10344,66.2769,1,0,Nov-99,17508,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,1,302,1
1047693,247693,9818.18,3,9.99,387.15,B,高等教育机构,文化和体育业,7 years,1,0,2015/3/1,0,316,26,20.2636,0,627.273,784.091,10,0,0,13933.8,58.6154,1,0,Apr-00,0,1,4,0,4,12,9,0,0,0
1048118,248118,11818.2,3,9.16,318.75,B,政府机构,住宿和餐饮业,1 year,0,1,2016/4/1,0,26,18,19.9909,0,605.455,706.364,8,0,0,4360.46,49.1538,1,0,5-Jan,0,1,3,0,1,9,5,3,551,1
1014920,214920,21818.2,3,9.576,651.37,B,上市企业,公共服务、社会组织,10+ years,1,1,2016/1/1,4,275,8,15.2455,0,568.636,663.409,12,0,0,18209.7,45.8077,0,0,2-May,4,1,7,0,3,18,11,0,0,0
1021082,221082,24818.2,3,6.864,641.15,A,普通企业,文化和体育业,10+ years,1,0,2015/8/1,4,477,7,14.9091,0,840,980,7,0,0,14710.8,22.2,1,0,2-Sep,4,1,4,0,3,9,8,2,6947,1
1028619,228619,13745.5,5,14.33,295.35,C,普通企业,房地产业,5 years,0,1,2013/8/1,0,672,39,15.2182,0,668.182,779.545,9,0,0,5314.62,25.2,1,0,Dec-99,0,1,5,0,12,15,13,0,0,0
1014196,214196,22000,5,18.891,654.56,E,普通企业,金融业,3 years,1,1,2015/7/1,0,184,26,26.7364,1,710,887.5,19,0,0,4906,45.2308,0,0,10-Oct,0,1,3,0,12,13,2,1,7291,1
1046943,246943,24000,5,16.489,570.84,C,普通企业,金融业,9 years,0,1,2017/4/1,9,109,21,8.68909,0,747.273,809.545,11,0,0,15500.8,47.2769,0,0,Oct-00,10,1,5,0,4,21,11,0,0,0
1004396,204396,31818.2,5,25.49,1037.38,E,上市企业,批发和零售业,10+ years,0,1,2017/1/1,0,488,24,27.2782,0,680,850,22,0,0,54761.5,87.9846,0,0,Oct-98,0,1,13,0,18,36,20,4,5191,0
1029876,229876,14000,5,19.99,370.84,D,幼教与中小学校,制造业,3 years,1,1,2016/7/1,4,31,2,13.9364,0,695,752.917,16,0,0,14230.2,47.0769,0,0,Nov-93,4,1,12,Optional Null,4,32,18,0,0,0
1040538,240538,14590.9,3,10.323,440.87,B,普通企业,住宿和餐饮业,1 year,0,0,2016/2/1,0,571,9,19.3091,1,747.273,871.818,16,0,0,11253.5,50.7692,0,0,Nov-86,0,1,11,Optional Null,6,15,8,0,0,0
1023229,223229,6545.45,3,11.99,199.26,B,高等教育机构,金融业,4 years,1,0,2018/2/1,5,552,0,10.2655,0,544.091,589.432,4,0,0,8762,68.5846,0,0,Sep-98,6,1,2,0,6,3,2,0,0,0
1045660,245660,8181.82,3,13.67,340.18,C,政府机构,采矿业,10+ years,1,1,2016/5/1,2,62,13,39.9273,0,760,950,21,0,0,18357.7,21,0,0,5-May,5,1,15,0,7,26,12,0,0,0
1026017,226017,11818.2,3,8.459,311.94,A,普通企业,金融业,4 years,1,1,2014/5/1,0,108,21,6.10364,0,780,845,12,0,0,9823.85,28.8,0,0,Apr-85,0,1,5,0,4,28,13,3,1384,1
1025265,225265,30000,3,5.841,903.31,A,幼教与中小学校,建筑业,10+ years,0,1,2018/4/1,0,54,28,26.47,0,785,915.833,13,0,0,23802.7,29.1923,1,0,Dec-98,0,1,6,0,9,10,6,0,0,0
1029479,229479,22909.1,5,13.491,665.98,C,普通企业,电力、热力生产供应业,9 years,0,1,2014/9/1,0,335,8,4.54,0,654.545,709.091,8,0,0,8234,36.6,1,0,2-Jun,0,1,2,0,5,11,6,2,8456,1
1016725,216725,4136.36,3,16.14,123.3,C,幼教与中小学校,住宿和餐饮业,1 year,1,0,2018/8/1,0,93,8,5.1,0,552.273,644.318,8,0,0,5541,70.1,1,0,6-Jan,0,1,2,0,10,9,6,0,0,0
1020570,220570,8981.82,3,14.46,261.46,C,政府机构,电力、热力生产供应业,8 years,1,1,2016/2/1,0,29,19,31.48,1,544.091,680.114,11,0,0,13902.5,62.6769,0,0,Dec-00,2,1,7,0,6,11,5,3,2980,0
1009041,209041,15709.1,3,10.41,623.24,B,普通企业,建筑业,1 year,1,1,2018/3/1,4,503,8,14.5636,0,715,774.583,13,0,0,19481.5,53.4231,1,0,6-Nov,4,1,5,0,6,17,11,3,5154,1
1018333,218333,18000,5,11.241,404.88,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,1,2014/7/1,0,369,21,22.57,0,705,763.75,13,0,0,13661.5,69.5,1,0,Sep-89,0,1,9,0,2,20,9,0,2767,1
1030071,230071,17727.3,3,6.201,462.41,A,普通企业,住宿和餐饮业,2 years,0,1,2015/7/1,0,72,10,27.4,0,774.545,839.091,8,0,0,15896.5,48.7,0,0,7-Mar,0,1,6,0,4,11,9,1,4763,1
1036203,236203,4909.09,3,17.991,222.96,D,上市企业,制造业,10+ years,1,1,2016/12/1,4,684,34,33.38,0,747.273,934.091,9,0,0,25073.5,114,0,0,5-Mar,4,1,6,0,31,8,5,3,1955,1
1046514,246514,16545.5,5,13.519,313.48,C,政府机构,住宿和餐饮业,10+ years,0,0,2015/5/1,0,314,0,32.0836,0,680,793.333,18,0,0,7417,50.6538,0,0,Dec-91,0,1,5,0,15,25,17,4,2047,1
1005659,205659,16800,5,15.741,393.62,C,上市企业,住宿和餐饮业,10+ years,1,0,2014/11/1,0,41,25,12.0764,2,685,856.25,21,0,0,14709,58.9077,0,0,Oct-98,0,1,3,0,7,17,14,3,6779,0
1029236,229236,8181.82,3,12.639,296.75,B,政府机构,建筑业,2 years,1,1,2017/5/1,0,466,36,9.31091,2,752.727,815.455,12,0,0,7316.62,60.3462,0,0,Apr-00,0,1,5,0,5,17,8,0,0,0
1048023,248023,8181.82,3,11.14,328.06,B,政府机构,金融业,5 years,0,1,2012/12/1,4,184,26,9.34909,0,690,747.5,14,0,0,18870,66.9231,0,0,Jul-99,24043,1,7,0,7,20,11,2,1768,1
1032899,232899,31818.2,5,15.378,814.03,C,政府机构,住宿和餐饮业,10+ years,0,1,2014/7/1,0,200,22,22.3636,0,668.182,835.227,18,0,0,27350.8,41.8154,0,0,Sep-91,0,1,7,0,10,30,12,0,0,0
1006762,206762,1818.18,3,22.266,79.25,E,普通企业,批发和零售业,3 years,0,0,2017/3/1,0,29,19,23.4245,0,725,785.417,10,0,0,9358,33.2308,1,0,2-Nov,0,1,3,0,25,9,4,0,0,0
1028733,228733,28363.6,5,14.949,553.35,C,世界五百强,采矿业,10+ years,0,1,2017/9/1,0,139,8,22.8655,0,741.818,927.273,21,0,0,15925.8,36,0,0,4-Sep,0,1,15,Optional Null,19,19,8,4,7487,1
1027971,227971,11556.8,5,24.64,393.34,E,普通企业,电力、热力生产供应业,3 years,0,1,2013/12/1,0,153,11,26.4873,0,660,825,12,1,1,9925.85,69.2308,1,0,Jul-98,26,1,8,Optional Null,14,16,8,3,6171,0
1026904,226904,25090.9,3,7.24,712.7,A,普通企业,文化和体育业,4 years,0,1,2017/1/1,4,113,22,21.6727,0,720,900,7,0,0,33934.2,107.308,0,0,5-May,4,1,4,Optional Null,5,7,5,3,10049,0
1039245,239245,32727.3,3,6.831,934.43,A,普通企业,农、林、牧、渔业,2 years,0,1,2016/9/1,3,88,32,21.7527,0,686.364,800.758,10,0,0,11043,24.4615,0,0,2-Sep,3,1,3,0,16,17,9,3,12999,1
1001097,201097,8000,3,5.841,245.16,A,普通企业,电力、热力生产供应业,10+ years,0,0,2016/5/1,0,53,19,16.0473,0,617.727,720.682,10,0,0,5728.62,25.2,0,0,3-Dec,0,1,3,0,9,9,5,1,3405,1
1002641,202641,21000,3,9.79,666.82,A,普通企业,公共服务、社会组织,10+ years,0,0,2013/1/1,0,61,31,23.11,0,758.182,884.545,10,0,0,24092,89.1692,1,0,Aug-99,2342,1,5,0,17,15,10,3,7646,1
1012898,212898,5909.09,3,10.99,163.67,B,普通企业,公共服务、社会组织,10+ years,1,1,2015/4/1,4,0,0,11.8818,0,580.909,629.318,11,0,0,5333,21.8,0,0,Mar-94,4,1,5,0,7,23,14,0,0,0
1049141,249141,12825,5,16.99,318.67,D,政府机构,电力、热力生产供应业,1 year,1,1,2014/10/1,3,624,27,8.02,0,700,816.667,11,0,0,0,0,0,0,Aug-96,3,1,0,0,14,11,7,0,0,0
1042125,242125,5318.18,3,10.791,149.45,B,幼教与中小学校,金融业,1 year,1,1,2013/11/1,4,4,3,6.14455,0,600,750,10,1,1,5976,58,1,0,Feb-95,537,1,8,0,3,21,17,3,1855,1
1011302,211302,18490.9,5,11.358,382.38,C,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,2017/5/1,0,160,4,24.0627,0,589.091,736.364,9,0,0,29045.8,64.8308,0,0,5-Jan,0,1,5,0,10,17,10,0,0,0
1046566,246566,3736.36,3,24.99,136.16,F,普通企业,农、林、牧、渔业,1 year,0,1,2014/2/1,0,0,0,17.88,3,600,650,10,0,0,12043.2,102.954,1,0,1-Mar,0,1,4,0,13,6,4,0,0,0
1025094,225094,30000,3,15.22,1043.2,C,普通企业,金融业,3 years,0,1,2013/9/1,4,12,9,31.1236,1,752.727,878.182,18,0,0,29925,48.6769,1,0,Aug-90,308,1,11,0,20,26,14,0,0,0
1008292,208292,7272.73,3,9.889,254.37,B,上市企业,电力、热力生产供应业,8 years,1,1,2016/9/1,0,112,23,25.08,0,747.273,934.091,15,0,0,14118.5,47.3538,0,0,May-85,0,1,7,0,43,13,8,0,0,0
1025540,225540,15000,5,18.891,405.72,E,普通企业,住宿和餐饮业,8 years,1,0,2014/6/1,0,253,21,33.6873,0,730.909,791.818,16,0,0,19099.4,102.2,0,0,Sep-93,0,1,8,0,12,13,6,0,0,0
1006867,206867,40000,3,11.539,1299.91,B,政府机构,公共服务、社会组织,10+ years,0,1,2017/4/1,2,196,14,0.945455,0,640.909,801.136,8,1,1,7897,19.6615,1,0,6-Sep,5,1,3,0,5,12,8,2,12875,1
1011900,211900,41363.6,5,27.756,1150.5,G,政府机构,建筑业,10+ years,0,1,2017/7/1,0,750,2,16.5182,0,552.273,598.295,16,0,0,25864,33.5077,0,0,1-Jun,0,1,7,0,12,22,19,4,8325,1
1023900,223900,20727.3,3,13.255,631.53,C,上市企业,采矿业,10+ years,1,1,2015/11/1,0,227,35,23.4491,0,548.182,639.545,5,0,0,7574,77.7231,0,0,4-Dec,0,1,3,0,6,4,3,0,0,0
1026253,226253,13636.4,3,14.663,507.8,C,普通企业,房地产业,2 years,1,1,2015/7/1,2,124,13,17.1382,0,774.545,968.182,15,0,0,9000,23.2615,1,0,7-Jun,5,1,5,0,5,17,10,3,5860,0
1011822,211822,15454.5,3,12.74,570.68,C,政府机构,交通运输、仓储和邮政业,9 years,1,0,2016/11/1,4,74,30,8.03455,0,627.273,784.091,9,0,0,17900.3,62.6,1,0,May-99,4,1,4,0,2,13,9,3,7575,1
1031430,231430,31818.2,3,17.091,1282.79,D,幼教与中小学校,住宿和餐饮业,5 years,1,1,2016/3/1,0,66,14,14.7636,5,609.091,761.364,25,0,0,32493.2,47.2615,1,0,Jan-79,2,1,10,0,4,31,20,1,7052,1
1006406,206406,8181.82,3,14.22,350.59,C,普通企业,建筑业,3 years,1,0,2013/5/1,4,498,32,25.06,0,552.273,690.341,8,0,0,19945.7,82,1,0,1-Jan,41936,1,6,0,6,7,3,0,0,0
1039997,239997,10550,3,11.061,351.88,C,普通企业,批发和零售业,1 year,1,1,2015/10/1,0,611,0,28.1236,0,796.364,929.091,8,0,0,8995,42.9231,0,0,4-May,0,1,4,0,3,15,12,3,2246,1
1048314,248314,4090.91,3,21.989,185.8,E,上市企业,交通运输、仓储和邮政业,< 1 year,1,1,2016/3/1,3,500,27,5.07273,0,720,900,5,0,0,1891.38,82,1,0,11-Nov,3,1,2,0,3,2,2,0,0,0
1031818,231818,9109.09,3,15.037,284.05,C,政府机构,金融业,8 years,1,1,2016/2/1,5,167,8,9.06545,0,572.727,715.909,14,1,1,5820,28.8,0,0,1-Mar,6,1,8,0,4,14,4,2,2582,1
