loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,guess
1008799,208799,31818.2,3,12.141,1187.57,C,普通企业,建筑业,< 1 year,1,1,2017/5/1,2,484,21,6.70091,0,625.909,782.386,11,0,0,59580,54.2769,1,0,Oct-00,5,1,2,0,18,6,6,1,8247,824.7,0,0
1024282,224282,20800,5,15.543,439.97,D,幼教与中小学校,交通运输、仓储和邮政业,3 years,0,1,2011/11/1,0,36,13,12.7391,0,627.273,784.091,10,0,0,20556.9,47.0615,1,0,Dec-99,270,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,4860,0,0,0
1016468,216468,30545.5,5,9.135,596.99,B,普通企业,建筑业,3 years,0,1,2014/11/1,0,53,19,11.1273,0,663.636,718.939,16,0,0,27784.6,33.6923,0,0,2-Jan,0,1,7,0,4,16,9,5,2844,853.2,0,0
1042955,242955,24545.5,5,14.049,723.34,D,普通企业,交通运输、仓储和邮政业,10+ years,1,1,2014/5/1,0,279,17,24.3364,0,725,906.25,12,0,0,26280.9,55.7308,1,0,Mar-95,0,1,6,0,4,13,4,5,9622,2886.6,0,0
1027357,227357,21818.2,5,16.841,479.06,C,普通企业,金融业,10+ years,0,0,2016/2/1,0,529,23,10.8273,0,613.636,767.045,13,0,0,24909,69.0462,0,0,Sep-96,0,1,8,0,4,14,8,2,2663,532.6,0,0
1022059,222059,18181.8,3,21.45,758.14,D,幼教与中小学校,建筑业,< 1 year,1,0,2018/1/1,0,422,30,0,0,790.909,922.727,1,0,0,0,0,0,0,1-Mar,0,1,0,0,2,3,2,1,2537,0,0,0
1011623,211623,24545.5,3,16.425,1088.34,D,政府机构,建筑业,10+ years,0,1,2014/2/1,2,614,3,14.5636,2,680,793.333,10,1,0,4339.38,43.8462,1,0,Mar-94,5,1,6,0,3,14,12,3,2721,0,0,0
1024447,224447,21170.5,5,24.08,745.58,F,普通企业,建筑业,1 year,0,1,2014/4/1,0,2,2,17.25,0,736.364,797.727,7,0,0,43036.2,73.8462,1,0,Apr-00,0,1,5,Optional Null,3,20,10,0,0,0,1,0
1031314,231314,3000,3,15.576,102.77,C,上市企业,金融业,3 years,1,1,2014/4/1,4,277,8,4.47273,0,604.545,755.682,7,0,0,5821.15,48,1,0,Jul-96,4,1,6,0,1,13,6,3,406,0,0,0
1003757,203757,9000,3,15.291,320.83,D,政府机构,金融业,2 years,1,0,2014/7/1,0,314,0,9.63,1,725.455,906.818,7,0,0,9725.69,40.4308,0,0,5-Jan,0,1,3,0,11,8,4,0,0,0,0,0
1003117,203117,21000,5,16.742,502.02,C,上市企业,住宿和餐饮业,4 years,0,1,2013/7/1,0,195,38,15.0873,0,613.636,664.773,22,0,0,26775.5,77.0769,1,0,Aug-99,28,1,5,0,19,16,6,1,9826,0,0,0
1030844,230844,7272.73,3,8.18,251.36,B,普通企业,住宿和餐饮业,10+ years,0,1,2015/6/1,4,639,37,3.69,0,560.455,653.864,14,1,0,10476.3,54.6,0,0,5-Nov,4,1,8,0,5,16,12,2,1089,108.9,0,0
1026483,226483,21818.2,5,17.091,622.45,D,普通企业,住宿和餐饮业,< 1 year,1,1,2017/4/1,0,17,13,8.88182,1,544.091,680.114,11,0,0,11043.7,82.5,1,1,6-Jan,0,1,4,0,11,7,4,0,10447,1044.7,0,0
1045830,245830,37818.2,5,14.418,778.52,C,普通企业,金融业,10+ years,0,0,2018/1/1,4,171,8,37.68,1,663.636,774.242,11,1,1,4125,18.4,0,1,9-Aug,4,1,3,0,14,8,3,0,0,0,0,0
1035159,235159,8863.64,3,8.18,235.65,B,幼教与中小学校,住宿和餐饮业,10+ years,0,0,2015/2/1,0,797,14,16.6009,0,589.091,638.182,7,0,0,7263.69,48.1385,0,0,1-Jun,0,1,4,0,4,5,4,0,0,0,1,0
1049136,249136,4909.09,3,7.282,184.23,A,上市企业,金融业,5 years,1,1,2012/7/1,0,221,8,20.37,0,672.727,840.909,14,0,0,36977.2,46.8,1,0,Feb-77,193,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,1,1272,254.4,0,0
1033869,233869,31818.2,3,12.99,1179.12,C,幼教与中小学校,建筑业,7 years,0,1,2016/4/1,4,266,31,16.5818,0,736.364,797.727,11,0,0,38077.8,71.0769,0,0,Apr-00,4,1,7,Optional Null,17,18,9,2,4238,423.8,0,0
1009272,209272,8727.27,3,13.739,267.6,B,普通企业,金融业,10+ years,0,1,2014/10/1,0,237,32,26.7,0,747.273,809.545,8,0,0,24312.7,74.4923,1,0,4-Aug,0,1,5,0,6,5,3,3,1034,0,0,0
1021458,221458,4363.64,3,14.65,137.98,C,上市企业,金融业,Optional Null,0,1,2015/9/1,5,397,35,20.4218,0,600,700,9,0,0,10066,53.7231,1,0,1-Mar,6,1,3,0,24,14,9,0,422,126.6,0,0
1013416,213416,29886.4,5,15.102,813.15,C,高等教育机构,建筑业,3 years,0,1,2013/9/1,0,97,12,12.9091,2,552.273,690.341,21,0,0,8221,64.8923,1,0,3-Dec,32952,1,3,0,29,17,13,1,4857,971.4,0,1
1017814,217814,21272.7,3,12.69,603.81,C,幼教与中小学校,电力、热力生产供应业,8 years,1,1,2015/4/1,0,145,8,32.9673,0,593.182,741.477,8,0,0,1508.08,20.6769,1,0,11-Jul,0,1,4,0,8,4,3,0,0,0,1,0
1040689,240689,5318.18,3,11.997,152.34,C,政府机构,公共服务、社会组织,2 years,1,1,2015/8/1,0,124,13,25.68,0,613.636,664.773,3,0,0,141.923,0.861538,0,0,3-Jan,0,1,2,0,2,3,2,0,0,0,1,0
1020790,220790,3500,3,6.92,118.74,A,政府机构,制造业,9 years,1,1,2015/2/1,0,91,7,22.7564,0,560.455,607.159,14,0,0,204052,69.3231,1,0,Oct-96,0,1,11,0,5,14,7,0,0,0,0,0
1040446,240446,5454.55,3,10.637,192.68,B,上市企业,采矿业,4 years,0,1,2014/1/1,4,108,21,22.9964,0,700,758.333,14,0,0,5075,37.6923,1,0,5-Sep,347,1,4,0,20,5,2,0,0,0,0,0
1006145,206145,12272.7,3,14.663,507.8,C,政府机构,建筑业,Optional Null,0,1,2015/9/1,2,614,3,7.73,0,604.545,705.303,5,0,0,8545.38,55.1077,0,0,Dec-97,5,1,2,0,1,9,3,0,4453,445.3,0,0
1013947,213947,18909.1,3,6.228,493.45,A,政府机构,电力、热力生产供应业,< 1 year,1,0,2015/4/1,0,218,0,2.63636,0,540,675,3,0,0,7250,74,1,0,Feb-94,0,1,1,0,2,9,5,3,4308,1292.4,0,0
1036181,236181,24545.5,3,6.489,929.2,A,普通企业,住宿和餐饮业,10+ years,0,1,2017/6/1,6,271,35,12.6764,1,829.091,898.182,27,0,0,7241.54,20.3538,0,0,Sep-98,7,1,10,0,29,26,11,0,0,0,1,0
1035920,235920,3368.18,3,25.652,110.8,E,上市企业,批发和零售业,1 year,1,1,2016/4/1,6,342,21,8.64,0,741.818,927.273,6,2,2,922.923,10.9846,1,0,5-Jun,7,1,6,0,0,7,7,0,0,0,1,0
1024363,224363,20000,3,13.332,665.44,B,普通企业,制造业,3 years,0,1,2013/5/1,0,224,3,17.7055,1,568.636,710.795,13,0,0,17527.4,51.3,1,0,Apr-96,38,1,5,0,9,11,4,3,607,0,0,0
1049832,249832,27625,5,26.521,673.95,F,普通企业,住宿和餐饮业,2 years,0,1,2016/2/1,0,5,4,9.57273,0,710,887.5,15,1,1,14060.3,36.6923,0,0,Oct-97,0,1,7,0,9,15,9,0,0,0,0,0
1004256,204256,22909.1,3,9.891,687.42,B,政府机构,建筑业,1 year,1,1,2015/10/1,0,10,8,6.91364,1,585,633.75,16,0,0,21760.3,33.8154,0,0,5-Jan,0,1,6,0,3,17,7,3,9132,1826.4,0,0
1036234,236234,14181.8,3,14.421,404.97,B,上市企业,电力、热力生产供应业,5 years,1,1,2012/5/1,4,369,21,11.2364,0,556.364,602.727,10,0,0,8225,62.4231,1,0,7-Mar,87,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,0,0
1018946,218946,35000,3,15.59,1223.43,C,幼教与中小学校,住宿和餐饮业,7 years,0,1,2016/6/1,2,519,9,9.17455,0,770,962.5,9,0,0,5729.54,10.1538,0,0,Oct-79,5,1,6,0,0,13,4,0,0,0,1,0
1036873,236873,18181.8,3,13.189,664.2,B,普通企业,金融业,3 years,1,1,2013/11/1,4,260,21,19.7591,0,631.818,737.121,12,0,0,16501.7,72.3,0,0,2-May,25256,1,8,0,9,21,21,0,0,0,0,0
1018246,218246,21163.6,5,22.941,575.01,E,政府机构,金融业,10+ years,0,1,2016/12/1,0,531,14,33.4,0,645.455,806.818,12,0,0,24923.1,76.4615,1,0,Mar-90,0,1,7,Optional Null,11,15,7,2,2021,404.2,0,0
1036463,236463,3625,3,22.539,135.63,E,上市企业,公共服务、社会组织,3 years,0,1,2013/7/1,0,375,2,13.14,0,560.455,700.568,13,0,0,4239,38.7692,1,0,May-00,38,1,6,0,3,18,7,3,1054,210.8,0,0
1043675,243675,14181.8,3,8.459,374.33,A,政府机构,房地产业,8 years,0,0,2014/8/1,0,528,22,13.19,0,650,704.167,10,0,0,0,0,0,0,Apr-99,0,1,0,0,10,12,6,1,4138,1241.4,0,0
1033211,233211,1000,3,8.59,31.61,A,幼教与中小学校,金融业,Optional Null,0,0,2016/9/1,4,726,0,7.8,0,741.818,927.273,11,1,1,19067.3,32.5385,0,0,Oct-94,4,1,5,0,2,24,14,2,339,67.8,0,0
1042092,242092,6981.82,3,5.958,196.51,A,上市企业,建筑业,5 years,0,1,2014/5/1,4,280,9,11.1436,0,785.455,850.909,6,0,0,6369.23,37.4769,0,0,2-May,4,1,2,0,9,5,5,3,376,75.2,0,0
1003729,203729,15272.7,5,13.869,336.08,D,上市企业,金融业,2 years,0,0,2015/12/1,0,487,47,26.8636,0,613.636,664.773,10,2,2,11856.9,59.8,0,0,2-Nov,0,1,4,0,6,19,13,0,0,0,0,0
1030938,230938,16363.6,3,12.59,669.94,C,普通企业,住宿和餐饮业,10+ years,1,1,2015/12/1,0,277,8,12.7,0,720,840,5,0,0,13346,36.4615,0,0,4-Oct,0,1,2,0,5,6,3,3,684,205.2,0,0
1022517,222517,17488.6,5,21.492,613.43,E,政府机构,金融业,10+ years,0,1,2017/7/1,0,619,11,33.68,0,665,775.833,8,0,0,22068.3,69.2308,0,0,Apr-87,0,1,6,Optional Null,6,8,4,0,0,0,1,0
1042373,242373,26181.8,3,17.171,839.16,D,普通企业,住宿和餐饮业,10+ years,0,1,2015/5/1,5,171,8,7.56,0,725.455,785.909,7,0,0,6305.38,13.8923,1,0,3-Nov,6,1,3,0,2,8,6,0,0,0,0,0
1016798,216798,10636.4,3,13.959,301.91,C,政府机构,交通运输、仓储和邮政业,10+ years,0,1,2015/6/1,0,508,2,27.78,0,544.091,680.114,15,0,0,8663.85,73.0385,1,0,4-Aug,0,1,10,0,14,22,13,3,4106,410.6,0,0
1008151,208151,5454.55,3,10.49,194.99,B,幼教与中小学校,信息传输、软件和信息技术服务业,7 years,1,1,2016/7/1,0,36,13,15.1182,0,752.727,940.909,8,1,0,4872,67.7308,0,0,5-Jul,0,1,6,0,5,10,6,0,0,0,0,0
1002528,202528,23870.5,5,23.639,797.35,E,普通企业,住宿和餐饮业,10+ years,1,1,2013/3/1,4,337,14,20.2909,1,560.455,607.159,12,0,0,14419,53.0923,0,0,2-Sep,39,1,7,0,8,16,12,0,0,0,1,0
1043017,243017,9818.18,3,14.99,415.93,C,政府机构,制造业,10+ years,0,1,2017/1/1,0,255,9,15.14,0,613.636,715.909,13,0,0,26958,68.5385,1,0,5-Sep,0,1,6,0,6,17,9,0,3762,1128.6,0,0
1018322,218322,7770.45,3,9.99,212.13,B,普通企业,住宿和餐饮业,7 years,1,0,2015/11/1,0,80,21,28.1182,0,720,780,7,0,0,4548,28.6154,0,0,4-Aug,0,1,4,0,3,8,5,0,0,0,0,0
1009356,209356,32727.3,5,14.99,713.55,C,政府机构,文化和体育业,10+ years,0,1,2015/1/1,4,511,13,17.8036,0,705,881.25,9,1,0,36161,108.692,0,0,Dec-93,4,1,4,0,6,7,4,0,0,0,0,0
1034069,234069,20909.1,3,5.427,700.02,A,上市企业,建筑业,6 years,0,1,2014/7/1,0,64,14,22.0182,0,856.364,1070.45,18,0,0,30467.3,18.8077,0,0,Apr-78,0,1,11,0,7,21,10,3,8119,811.9,0,0
1043155,243155,7909.09,3,17.991,269.4,E,世界五百强,信息传输、软件和信息技术服务业,6 years,0,1,2014/11/1,0,456,21,33.7727,0,600,750,13,1,1,2888,26.8846,1,0,2-Jun,0,1,8,0,5,30,16,0,2517,251.7,0,0
1013237,213237,4363.64,3,10.296,131.79,B,普通企业,金融业,10+ years,1,1,2017/4/1,4,548,36,18.5909,0,560.455,607.159,21,0,0,6404.46,48,0,0,12-Mar,4,1,14,0,8,27,19,0,0,0,1,0
1040548,240548,3545.45,3,10.087,95.64,B,普通企业,电力、热力生产供应业,9 years,1,0,2016/1/1,8,212,7,7.77273,2,725.455,906.818,8,0,0,8064,71.2923,0,0,9-Mar,9,1,5,0,6,8,6,1,952,95.2,0,0
1034678,234678,2000,3,8.019,62.02,A,世界五百强,信息传输、软件和信息技术服务业,3 years,0,0,2011/3/1,5,19,14,6.71818,3,650,704.167,9,0,0,142.154,2.3,1,0,2-Oct,56,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,620,186,1,0
1015756,215756,5454.55,3,12.015,203.18,C,世界五百强,金融业,< 1 year,1,1,2014/10/1,0,484,21,30.27,1,604.545,654.924,11,0,0,3948.46,52.6,0,0,Jul-00,0,1,5,0,7,18,9,0,1392,417.6,0,0
1034634,234634,30545.5,5,15.291,695.73,D,普通企业,交通运输、仓储和邮政业,10+ years,0,1,2014/2/1,0,247,32,22.6473,0,650,704.167,19,0,0,32875.4,90.2462,1,0,Apr-97,0,1,10,0,7,24,17,0,0,0,0,0
1044068,244068,36000,5,21.472,865.51,E,幼教与中小学校,采矿业,7 years,0,1,2014/10/1,0,72,10,19.52,0,645.455,699.242,10,0,0,31785,79.7538,0,0,Apr-89,0,1,4,0,8,12,5,5,3393,1017.9,0,0
1015477,215477,28954.5,5,23.841,740.67,F,幼教与中小学校,房地产业,10+ years,1,1,2016/7/1,4,153,11,27.1455,0,540,585,7,0,0,11013.5,85.5692,1,0,3-Apr,4,1,5,0,11,8,5,0,0,0,1,0
1015828,215828,2000,3,17.28,73.52,D,普通企业,住宿和餐饮业,6 years,1,1,2013/10/1,5,499,13,20.4218,0,618.182,669.697,5,0,0,4410,73.4462,1,0,6-Apr,30100,1,2,0,5,10,10,0,0,0,0,0
1024285,224285,13090.9,3,10.087,510.07,B,普通企业,制造业,3 years,0,1,2015/10/1,4,116,14,12.66,0,540,630,14,0,0,11266.8,72.6462,1,0,4-Mar,4,1,4,0,14,11,7,3,7213,721.3,0,0
1020893,220893,10045.5,3,16.99,303.01,D,普通企业,金融业,10+ years,1,1,2014/10/1,0,476,5,21.72,0,670,725.833,4,0,0,31283.1,112.385,1,0,3-Nov,0,1,4,0,1,5,2,0,0,0,0,0
1019267,219267,13090.9,3,25.821,500.85,F,幼教与中小学校,公共服务、社会组织,9 years,1,1,2017/2/1,11,21,13,2.63455,0,752.727,878.182,3,0,0,23892,99.6,1,0,5-Mar,12,1,2,0,4,10,0,1,2830,283,0,0
1041918,241918,12272.7,5,20.5,401.6,E,普通企业,采矿业,3 years,1,0,2016/1/1,0,116,14,12.3491,0,796.364,862.727,9,0,0,2147.08,12.6462,0,0,3-Nov,0,1,1,0,5,12,3,2,6288,628.8,0,0
1012060,212060,4363.64,3,7.689,123.5,A,普通企业,金融业,3 years,1,0,2017/1/1,4,53,19,14.9364,0,617.727,772.159,5,0,0,3972,29.3538,1,0,6-Sep,4,1,1,0,24,4,4,1,1509,452.7,0,0
1010907,210907,10000,3,19.52,369.2,D,政府机构,房地产业,10+ years,0,1,2013/10/1,0,64,14,21.1818,0,665,775.833,12,0,0,12303.5,75.1,1,0,Aug-86,2774,1,7,0,9,12,6,2,2811,562.2,0,1
1043617,243617,14181.8,3,8.998,377.04,B,普通企业,住宿和餐饮业,10+ years,0,1,2015/6/1,0,72,10,14.1909,0,585,731.25,13,0,0,8217.69,19.9,0,0,Sep-83,0,1,5,0,4,22,9,1,2692,807.6,0,0
1009035,209035,35000,3,10.087,1115.77,B,上市企业,电力、热力生产供应业,7 years,0,1,2015/9/1,4,162,2,24.4391,0,700,758.333,18,0,0,47809.6,49.7538,0,0,Jul-80,4,1,4,0,7,22,19,0,0,0,0,0
1038499,238499,7854.55,3,4.788,216.83,A,幼教与中小学校,住宿和餐饮业,2 years,0,1,2017/6/1,0,180,32,4.66,0,829.091,967.273,11,0,0,5325.23,12.7077,1,0,7-Feb,0,1,6,0,28,22,16,2,417,0,0,0
1029778,229778,14545.5,5,11.691,363.97,C,普通企业,公共服务、社会组织,6 years,1,1,2015/1/1,0,265,7,26.9364,0,576.818,672.955,16,0,0,38716.6,43.2923,0,0,Apr-94,0,1,7,0,5,20,14,1,5986,1795.8,0,0
1020742,220742,7090.91,3,16.61,208.29,C,幼教与中小学校,文化和体育业,3 years,1,1,2013/11/1,0,103,36,26.73,0,564.545,611.591,24,1,1,13311.9,20.3077,0,0,May-91,26534,1,12,0,8,53,17,0,0,0,0,0
1011794,211794,32727.3,3,14.049,1048.95,D,高等教育机构,电力、热力生产供应业,10+ years,0,1,2015/7/1,1,60,30,29.8582,0,576.818,624.886,14,0,0,103182,70.8615,1,0,Jul-89,1,1,5,0,17,15,8,0,0,0,0,0
1049655,249655,3636.36,3,11.39,131.7,B,普通企业,金融业,10+ years,1,1,2017/4/1,0,185,3,16.3545,0,540,585,13,0,0,7415.69,87.3462,1,0,Jan-97,0,1,7,0,9,9,7,3,590,177,0,0
1004548,204548,8000,3,14.391,281.22,C,政府机构,农、林、牧、渔业,9 years,1,1,2017/3/1,0,31,2,32.64,0,774.545,968.182,6,0,0,14928.3,110.308,1,0,2-Aug,0,1,4,0,8,5,4,3,1731,0,0,0
1032800,232800,5909.09,3,7.101,156.43,A,普通企业,农、林、牧、渔业,7 years,0,1,2016/6/1,5,286,16,8.38636,0,856.364,1070.45,7,0,0,5219.85,13.5692,0,0,1-Dec,6,1,2,0,4,9,7,0,2459,0,0,0
1002675,202675,20000,3,7.551,630.34,B,普通企业,建筑业,10+ years,0,0,2016/2/1,0,97,12,16.5818,1,740,863.333,16,0,0,21458.1,37.4769,0,0,3-Apr,0,1,9,0,2,18,6,3,3379,337.9,0,0
1025679,225679,18181.8,5,20.2,532.11,D,普通企业,采矿业,10+ years,0,1,2013/12/1,1,241,7,27.36,0,769.091,833.182,15,0,0,30612.9,68.0308,1,0,Oct-97,1,1,5,0,24,14,11,0,0,0,1,0
1003276,203276,818.182,3,6.741,31.11,A,政府机构,建筑业,1 year,1,1,2016/10/1,5,492,36,4.5,0,572.727,715.909,7,0,0,2672.31,19.4769,0,0,5-Sep,6,1,4,0,10,11,5,3,233,0,0,0
1042782,242782,28363.6,3,18.689,855.55,D,普通企业,电力、热力生产供应业,< 1 year,1,1,2014/2/1,4,741,13,8.01818,0,736.364,920.455,12,0,0,45746.6,75.6923,1,0,May-00,4,1,9,0,1,13,8,3,5439,1087.8,0,0
1038758,238758,19636.4,5,21.699,518.98,F,普通企业,文化和体育业,10+ years,0,1,2016/2/1,0,371,7,41.31,0,730.909,852.727,12,0,0,29433.4,59.9846,0,0,Aug-97,0,1,8,0,7,11,4,4,1334,133.4,0,0
1042663,242663,12727.3,5,15.291,347.87,D,政府机构,住宿和餐饮业,9 years,0,1,2014/6/1,0,337,14,17.9,0,725.455,906.818,9,0,0,46656.9,78.3692,0,0,Jan-95,0,1,7,0,7,16,8,3,1739,173.9,0,0
1009640,209640,9818.18,3,7.89,375.43,A,普通企业,金融业,10+ years,0,0,2015/10/1,0,785,38,9.96,1,750,812.5,11,0,0,6983.08,26.0308,1,0,Jun-85,0,1,3,0,8,19,7,2,459,0,0,0
1013243,213243,21818.2,3,8.541,768.68,B,政府机构,文化和体育业,< 1 year,0,1,2015/1/1,2,138,0,32.9564,0,597.273,696.818,7,0,0,14938.8,65.4,1,0,4-Jun,5,1,2,0,8,8,5,0,0,0,0,0
1008974,208974,4727.27,3,6.489,123.9,A,普通企业,电力、热力生产供应业,2 years,1,0,2017/10/1,9,160,4,12.7636,0,576.818,721.023,5,0,0,7992,47.2769,0,0,5-Jan,10,1,3,0,11,5,5,3,1423,426.9,0,0
1037449,237449,28772.7,3,13.585,880.45,B,幼教与中小学校,金融业,10+ years,0,1,2013/7/1,4,414,0,19.0309,0,631.818,789.773,15,0,0,30199.1,56.5,1,0,Jul-98,4984,1,10,0,6,20,14,1,5300,1590,0,1
1034067,234067,26181.8,5,19.935,664.91,E,普通企业,住宿和餐饮业,< 1 year,0,1,2014/10/1,0,414,0,13.8818,0,665,831.25,10,0,0,7267,64.1846,0,0,8-Jan,0,1,6,0,5,7,3,5,5620,0,0,0
1002026,202026,21818.2,5,14.65,472.14,C,政府机构,电力、热力生产供应业,4 years,0,1,2015/6/1,4,416,19,17.51,0,631.818,737.121,12,0,0,18365.8,76.4308,1,0,2-Nov,4,1,8,0,9,24,18,0,0,0,1,0
1036469,236469,7854.55,3,7.139,294.19,A,政府机构,金融业,10+ years,1,0,2016/2/1,0,17,13,6.35,0,580.909,629.318,5,0,0,5509.62,37.3,1,0,4-Mar,0,1,1,0,4,10,5,2,4081,1224.3,0,0
1001492,201492,17697.7,3,16.489,519.04,C,世界五百强,住宿和餐饮业,8 years,1,0,2014/10/1,0,37,23,23.3,0,613.636,715.909,9,0,0,17700,85.6154,1,0,2-Jun,0,1,5,0,5,9,5,0,0,0,0,0
1025955,225955,9163.64,3,12.672,383.23,C,政府机构,金融业,< 1 year,1,1,2018/1/1,4,408,14,22.5055,0,725.455,846.364,17,0,0,16720,49.3,1,0,5-Feb,4,1,10,0,7,13,5,0,0,0,0,0
1034816,234816,4090.91,3,17.149,174.78,C,世界五百强,金融业,6 years,1,1,2016/7/1,0,195,38,19.93,0,780,845,8,0,0,1412.31,19.1,1,0,8-May,0,1,1,0,8,3,3,0,0,0,1,0
1032835,232835,16118.2,5,11.99,438.12,B,世界五百强,文化和体育业,2 years,0,1,2011/5/1,0,841,42,19.9,0,613.636,767.045,10,0,0,11440,42,1,0,3-Apr,193,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,0,0
1044132,244132,27272.7,3,30.75,1071.59,F,普通企业,公共服务、社会组织,10+ years,0,1,2017/8/1,0,524,20,12.0273,0,540,585,11,1,1,14687.1,46.3077,1,0,Dec-95,0,1,5,0,2,17,13,1,7085,708.5,0,0
1049177,249177,7363.64,3,5.32,271.04,A,普通企业,电力、热力生产供应业,< 1 year,0,0,2018/1/1,0,191,5,4.35273,0,627.273,784.091,14,0,0,18947.4,24.6923,0,0,Feb-99,0,1,9,0,4,16,6,0,1971,591.3,0,0
1032218,232218,13000,3,8.18,345.62,B,普通企业,农、林、牧、渔业,8 years,1,0,2015/7/1,4,121,14,4.09091,0,665,831.25,5,0,0,17263.8,76.0385,0,0,2-Mar,4,1,5,0,2,11,6,0,0,0,0,0
1034374,234374,5000,3,20.5,187.1,E,政府机构,住宿和餐饮业,1 year,0,0,2013/12/1,0,418,45,14.2455,0,556.364,602.727,11,0,0,20474,79.7,1,0,Oct-00,38,1,7,0,6,15,9,2,2261,678.3,0,0
1029896,229896,19227.3,5,24.49,512.07,E,幼教与中小学校,建筑业,10+ years,0,0,2016/10/1,4,113,22,25.5273,0,585,633.75,13,0,0,19632.9,49.9,0,0,Dec-98,4,1,5,0,6,13,10,2,3695,739,0,0
1023092,223092,11818.2,3,12.85,336.22,B,普通企业,电力、热力生产供应业,2 years,1,0,2014/2/1,4,162,2,20.85,4,675,731.25,25,0,0,25288.8,44.7,1,0,May-00,4,1,20,0,10,38,22,1,388,38.8,0,1
1042761,242761,8181.82,5,14.839,230.05,C,普通企业,电力、热力生产供应业,10+ years,0,0,2016/8/1,2,674,11,17.5309,15,675,731.25,25,0,0,3056.31,13.6,0,0,Sep-95,5,1,3,0,23,9,8,3,3363,672.6,1,1
1000886,200886,35000,3,16.99,1247.68,D,世界五百强,批发和零售业,10+ years,1,1,2016/12/1,4,109,21,10.0964,0,769.091,833.182,11,0,0,20537,45.1,1,0,2-Jun,4,1,4,0,6,14,5,3,2669,800.7,0,0
1025699,225699,9090.91,3,13.014,344.02,C,世界五百强,金融业,1 year,1,1,2016/2/1,0,177,26,3.82,0,695,752.917,12,0,0,4796.62,29.0769,0,0,11-Sep,0,1,5,0,6,8,5,1,1773,0,0,0
1004762,204762,16363.6,3,7.26,557.94,A,普通企业,电力、热力生产供应业,8 years,0,0,2015/11/1,0,241,7,29.28,0,834.545,1043.18,23,0,0,15297,14.4923,0,0,1-Dec,0,1,5,0,9,25,17,0,667,200.1,0,0
1045821,245821,6545.45,3,17.86,216.5,D,普通企业,住宿和餐饮业,10+ years,1,1,2015/2/1,1,429,8,14.4,0,665,775.833,6,1,1,368.077,5.42308,1,0,1-Feb,1,1,2,0,11,7,4,3,2291,229.1,0,0
1027203,227203,11818.2,5,20.405,256.94,D,普通企业,公共服务、社会组织,7 years,0,1,2013/10/1,4,79,2,24.7091,0,660,770,10,1,1,4521,82.8462,1,0,Nov-79,29373,1,5,0,6,10,8,0,0,0,0,0
1006139,206139,13636.4,5,19.773,414.03,E,普通企业,金融业,10+ years,1,1,2016/2/1,0,73,23,27.31,0,720,840,17,1,1,18928,64.4,0,0,May-99,0,1,10,0,9,15,9,1,4812,1443.6,0,0
1049729,249729,10400,3,14.421,350.97,B,世界五百强,建筑业,7 years,1,1,2013/1/1,0,25,13,6.21,0,695,752.917,10,0,0,13101.2,75.9,1,0,May-96,0,1,9,0,0,18,15,1,1738,173.8,0,0
1004333,204333,14000,3,6.201,431.58,A,普通企业,金融业,< 1 year,0,0,2015/6/1,2,64,14,12.1336,0,700,875,11,0,0,39234.5,71.6154,0,0,Nov-88,5,1,6,0,4,16,12,0,0,0,0,0
1043280,243280,6545.45,3,7.97,187.94,A,政府机构,电力、热力生产供应业,10+ years,1,0,2017/8/1,3,222,12,22.12,0,755,943.75,21,0,0,4165.54,26.8615,1,0,7-Mar,3,1,2,0,25,6,2,3,265,79.5,0,0
1006124,206124,16000,3,13.959,536.72,C,政府机构,采矿业,3 years,0,0,2015/6/1,0,4,3,4.31,1,618.182,772.727,8,2,0,7311.23,45.4462,1,0,Mar-83,0,1,3,0,4,13,6,2,990,99,0,0
1025442,225442,19825,5,24.695,467.61,F,政府机构,电力、热力生产供应业,9 years,0,1,2016/1/1,0,329,18,32.76,0,540,630,19,1,1,20583,51.2308,1,0,2-Jul,0,1,11,0,8,21,8,0,0,0,1,0
1030907,230907,3781.82,3,9.072,103.38,B,普通企业,电力、热力生产供应业,2 years,1,0,2018/8/1,0,83,15,26.89,0,617.727,669.205,23,0,0,5540,6.03077,0,0,Jan-99,0,1,5,0,15,15,11,1,590,0,0,0
1034499,234499,5672.73,3,16.555,166.52,C,世界五百强,金融业,2 years,0,1,2017/10/1,2,19,14,20.5527,0,564.545,611.591,23,0,0,14619.2,52.6615,0,0,3-Feb,5,1,8,0,34,18,2,2,1465,293,0,0
